book_id,author_id,book_genre,reader_id,num_pages,book_rating,publisher_id,publish_year,book_price,text_lang
728,227,8,5920,102,5,16,2019,74,1
2815,155,4,29566,317,7,42,2002,6,1
1292,449,6,27018,529,1,46,2005,160,5
1718,53,1,14732,398,4,26,2011,78,3
2104,415,4,26679,77,5,15,2004,28,1
2084,149,10,28652,97,4,34,2009,122,4
1676,85,8,6503,163,9,46,2005,27,6
2398,335,6,24587,143,6,27,2005,80,4
8,125,4,26906,463,3,25,2011,173,1
1778,262,3,5541,699,1,18,2004,76,4
2706,304,7,29886,649,6,45,2008,148,7
1789,267,2,29933,612,10,10,2015,33,2
1982,268,2,13438,359,5,48,2009,26,6
536,160,9,24817,103,5,32,2014,128,7
1227,56,9,9575,436,8,41,2015,181,7
1879,16,3,20765,198,5,30,2003,187,5
1327,379,4,12513,245,7,32,2001,197,5
1390,127,2,27314,403,4,49,2011,136,3
1008,229,6,18130,262,10,18,2004,184,4
233,210,3,20805,324,7,29,2017,9,3
223,214,7,3425,76,6,49,2007,53,7
1866,360,2,12181,436,8,19,2011,165,7
2856,412,1,15494,684,3,23,2008,91,3
1347,132,5,29340,286,2,28,2006,120,7
612,354,8,21733,174,6,14,2021,88,5
2198,394,8,16817,685,7,35,2021,79,2
823,19,2,12966,98,1,18,2020,61,4
283,313,2,14802,283,9,40,2009,171,6
2097,255,6,10756,280,1,30,2015,169,3
2507,450,1,28258,403,1,23,2019,121,3
643,322,6,25141,459,9,50,2021,19,2
956,426,3,2833,146,4,39,2002,48,2
701,111,4,20964,628,8,7,2006,154,1
1644,346,9,12559,394,4,4,2001,46,7
1111,272,6,19865,324,7,14,2007,87,6
796,201,9,27679,363,2,40,2020,153,1
200,179,1,25493,489,3,23,2004,11,3
429,423,3,27421,186,6,8,2005,189,6
2600,86,5,8579,265,2,35,2020,24,6
477,416,8,16737,379,3,23,2007,89,5
2072,405,2,3527,237,3,29,2003,93,4
181,434,7,12692,234,5,44,2014,124,1
651,102,8,12077,362,8,25,2013,77,4
875,250,7,15793,371,3,39,2010,9,5
906,381,4,22179,138,8,46,2019,122,3
2657,442,2,2621,458,4,3,2021,17,3
568,196,6,18183,461,1,4,2017,71,1
572,202,5,10891,423,9,4,2017,58,7
1269,148,5,6639,238,5,8,2001,75,7
19,118,10,21200,213,9,47,2006,160,1
1566,17,2,17757,644,10,36,2020,48,4
760,397,6,5010,233,6,22,2011,161,3
2382,365,1,7463,210,5,35,2004,151,5
1885,410,6,25583,661,5,32,2015,178,3
115,271,6,21559,497,10,11,2002,177,7
1910,153,4,17171,488,9,23,2008,128,4
900,109,6,15436,638,3,36,2010,94,7
1299,150,1,17801,351,8,2,2004,111,3
2380,350,7,6037,446,6,23,2019,8,1
1418,230,9,27015,501,10,41,2012,158,7
1621,109,2,26996,507,8,31,2001,74,7
471,351,10,142,215,5,11,2009,98,1
2926,15,2,3591,166,8,17,2017,52,4
798,292,4,11101,475,6,16,2007,179,2
2314,50,6,5193,692,10,43,2019,91,6
1934,108,10,27402,576,1,26,2013,198,3
736,437,9,23027,535,8,30,2014,169,7
1161,23,8,9870,317,3,46,2013,1,4
2405,125,7,9793,586,2,26,2021,149,5
2052,288,8,15188,561,4,44,2012,107,4
1481,48,6,902,94,7,29,2014,29,2
970,289,1,26554,621,9,43,2011,46,7
2622,239,8,397,178,4,7,2001,75,5
142,305,8,13894,247,9,25,2019,14,3
2631,322,4,17611,183,4,28,2002,189,1
1466,32,7,3218,121,2,39,2009,35,2
2621,233,5,16346,581,1,7,2002,128,7
268,6,1,24670,598,4,27,2011,22,1
1170,56,8,8986,144,3,16,2008,166,6
1438,253,6,13251,384,7,3,2018,88,7
2701,224,2,9907,247,4,44,2001,129,5
158,175,5,6505,350,3,30,2017,117,1
2178,309,10,7032,488,7,5,2018,177,1
1782,94,6,21240,92,4,13,2017,129,1
1443,242,4,4086,142,7,6,2013,34,7
1074,175,6,9295,328,10,33,2015,129,7
1240,334,2,22052,277,3,31,2003,38,6
2303,191,5,24106,118,7,12,2016,112,2
177,218,3,28823,245,1,35,2004,175,6
42,242,5,29027,587,9,26,2001,156,4
2406,145,6,1999,325,5,37,2010,53,3
2063,21,8,20238,529,7,40,2003,2,4
212,177,10,4934,442,3,46,2012,142,2
1968,44,6,19837,383,9,40,2020,57,3
2291,280,8,14089,666,3,50,2001,6,3
1415,92,2,19971,612,9,2,2019,44,7
1560,406,9,11433,373,9,46,2013,138,5
2227,13,9,18369,165,2,47,2009,85,6
2803,39,4,15752,287,8,13,2002,163,4
176,319,9,29110,665,8,10,2021,157,1
14,8,8,25167,271,4,50,2008,131,5
2641,415,4,12141,528,7,45,2013,57,7
587,292,10,23540,200,5,15,2002,13,5
219,67,8,22037,132,9,1,2013,23,4
2836,178,5,18303,452,10,36,2014,100,6
1310,223,6,1067,690,2,42,2010,4,1
18,286,8,3918,286,4,39,2012,31,1
2568,409,7,11283,634,8,31,2006,197,5
2936,139,10,12406,404,6,44,2020,172,2
2315,252,10,28536,363,2,45,2005,80,1
2840,56,3,13001,225,9,13,2008,133,5
2308,387,10,20294,532,4,24,2009,124,4
801,6,2,17352,403,6,23,2020,71,6
995,328,10,21393,91,2,13,2017,134,5
1682,358,4,477,520,1,43,2009,185,6
700,111,1,21438,552,2,23,2021,8,7
1206,311,10,13793,272,6,40,2021,36,5
469,243,8,1467,209,1,32,2001,147,7
2253,440,10,27106,669,2,31,2017,183,5
2138,115,1,15282,661,6,4,2016,98,2
134,88,4,12524,309,6,49,2002,48,1
1524,293,3,935,134,10,40,2015,191,5
2397,52,10,17260,287,8,4,2021,13,3
1921,358,8,5961,402,7,20,2008,10,2
2870,95,7,18900,288,7,26,2013,195,2
1050,430,5,9492,628,9,14,2010,151,6
783,433,10,13858,267,5,47,2019,24,1
917,65,8,4466,374,7,7,2012,47,3
2277,377,7,23402,484,5,46,2008,153,7
1562,143,10,18004,455,6,18,2011,100,5
2323,244,1,24066,541,5,8,2021,130,7
977,426,9,17698,329,7,44,2016,117,5
1751,21,9,20664,601,9,26,2006,45,7
2026,139,1,13465,369,5,12,2008,87,7
1406,10,2,6955,653,4,35,2001,5,1
1022,178,10,10394,358,1,11,2005,104,1
90,394,8,18876,98,8,26,2002,194,1
2229,229,5,937,610,4,25,2013,197,2
1334,347,4,18019,179,4,29,2021,193,5
1616,290,4,12147,433,10,44,2008,48,2
388,172,1,21304,476,7,14,2013,14,7
2734,167,10,12932,680,6,9,2002,108,7
335,357,6,23477,593,5,43,2018,52,3
1588,312,8,2530,382,6,45,2018,14,4
727,23,10,11042,534,2,18,2011,23,5
2868,441,3,12917,529,3,25,2007,65,5
1240,439,2,3038,188,8,39,2017,192,1
648,388,2,9374,295,3,1,2018,62,6
2456,32,8,6700,646,5,47,2021,120,6
385,219,8,15352,348,10,22,2019,141,6
1458,65,1,18411,143,6,6,2009,9,5
2446,356,8,4705,84,10,28,2000,179,3
24,231,10,2093,271,2,48,2011,110,4
791,79,6,22432,231,9,42,2016,110,3
1235,163,5,66,137,4,4,2017,16,6
745,183,6,4386,115,5,27,2017,64,4
2611,4,3,13928,488,9,38,2011,123,1
2955,265,6,24877,179,7,3,2012,12,1
2550,3,6,14763,90,9,30,2013,14,1
584,321,4,28016,521,7,13,2010,148,3
773,39,10,5145,471,6,3,2019,36,2
1716,13,1,11801,178,3,17,2014,157,2
2975,260,7,10702,694,3,11,2003,179,5
1331,410,4,11301,635,2,18,2009,48,4
1483,185,6,23351,234,5,16,2014,191,1
58,162,7,7947,649,2,28,2016,24,2
312,447,9,12465,641,8,47,2011,74,2
2402,164,6,26893,157,6,38,2019,11,4
245,275,9,11402,433,3,1,2007,13,1
2796,275,10,9814,622,5,48,2016,172,4
2301,243,5,24963,152,9,14,2016,102,1
1660,366,4,17309,215,2,20,2021,144,3
247,446,3,24224,604,9,7,2021,84,1
2676,234,8,9416,366,1,35,2013,20,5
2851,180,2,5672,363,7,22,2020,155,3
2441,440,7,3369,383,3,17,2007,1,7
57,444,5,9418,352,5,3,2016,8,1
1987,427,7,28857,309,5,7,2005,79,5
136,54,1,26365,89,9,9,2013,153,3
186,304,7,8635,255,9,18,2000,100,7
1122,215,4,3339,699,3,23,2014,14,6
572,435,4,27802,262,1,34,2018,81,3
1323,284,1,23404,633,3,45,2003,121,1
2764,249,5,4481,254,8,16,2017,4,5
780,139,7,3090,139,7,18,2011,64,5
1619,422,4,13736,149,6,43,2021,12,6
2117,362,3,13573,584,7,15,2004,25,5
2231,250,3,2794,647,4,40,2014,186,4
1099,320,1,15586,405,2,10,2010,56,7
1534,56,3,6026,258,6,40,2009,188,2
2183,375,4,6929,519,5,47,2008,54,5
2293,187,2,24809,252,10,41,2014,43,4
2017,442,7,17781,187,6,25,2011,162,6
2287,23,8,15303,450,4,43,2000,191,7
2205,313,4,8004,639,6,27,2009,186,3
2324,351,1,28785,345,8,1,2021,109,3
1276,188,5,3592,115,9,35,2020,105,7
1073,39,8,6614,393,5,41,2020,57,3
2283,198,3,15644,362,1,43,2017,146,5
2744,274,8,3902,87,8,21,2020,130,7
796,254,7,21323,90,8,8,2000,49,1
496,279,10,3727,700,3,15,2005,99,2
2933,372,6,15531,523,2,10,2019,11,1
1714,204,7,20236,495,8,15,2015,116,7
1468,167,10,25487,148,9,5,2006,151,1
1002,396,2,11388,206,3,26,2017,62,5
2917,160,9,24318,124,10,24,2010,18,4
232,292,6,1796,533,5,5,2013,157,5
1879,56,6,3194,151,7,13,2018,186,1
2946,299,8,29388,526,8,29,2007,168,7
569,343,7,2644,584,5,25,2005,131,7
1317,166,6,11668,628,5,42,2004,191,2
1426,183,6,12421,298,6,32,2006,157,4
2904,103,8,1855,274,1,1,2014,135,4
2204,116,8,12963,599,3,42,2002,20,5
2563,384,7,26687,496,4,2,2008,14,5
380,153,2,10318,342,9,34,2013,31,6
2643,404,8,6975,478,9,27,2011,28,3
33,55,7,4190,226,8,43,2021,39,4
1449,133,3,22551,692,9,4,2015,157,2
2219,121,4,1512,326,10,46,2020,83,3
2614,259,3,5198,448,6,18,2018,154,2
2613,248,6,15790,562,7,14,2015,111,6
2819,440,4,22827,227,5,32,2008,9,6
2025,60,3,27284,298,4,24,2014,76,7
2442,193,5,11126,526,1,46,2004,5,2
2411,149,6,8991,617,3,39,2020,45,3
115,350,6,26656,667,8,32,2007,80,3
1583,87,2,17047,181,8,37,2016,127,2
2366,354,6,28105,637,3,8,2001,66,7
2423,325,6,1945,180,8,11,2011,19,1
2245,306,2,4158,151,6,49,2000,142,6
1695,348,2,26395,628,9,30,2018,158,4
844,211,4,19855,655,4,12,2009,55,4
1920,137,8,14234,564,6,5,2011,85,5
1118,434,2,21016,288,5,50,2016,28,3
1605,384,7,91,685,9,43,2014,74,4
2453,9,4,15662,421,8,20,2019,111,1
2386,192,4,29977,87,9,48,2007,154,4
2054,291,9,10226,691,10,31,2005,111,5
2625,220,3,11164,544,8,5,2014,197,2
875,107,2,24741,406,9,31,2008,169,1
1419,142,4,18189,128,10,32,2001,55,3
1477,29,9,18957,301,1,19,2011,114,1
2415,175,5,16565,318,3,22,2001,161,7
610,325,3,29606,85,2,23,2009,14,4
2344,79,2,22236,520,5,3,2012,21,7
2065,35,8,21211,396,4,14,2006,70,3
2395,77,7,7775,339,9,16,2000,9,5
803,10,7,2963,223,5,36,2021,120,2
1387,337,4,6594,310,9,33,2009,51,6
1547,88,6,22032,537,5,49,2012,75,6
2102,371,1,22618,250,6,45,2001,79,2
2109,302,5,10132,122,8,27,2004,58,1
2433,268,7,6369,483,4,40,2008,91,2
2335,390,7,5172,697,10,19,2005,99,4
747,309,1,10010,527,6,24,2016,126,3
1552,249,6,29984,80,8,45,2013,87,1
1148,13,10,4256,84,8,20,2010,199,6
2387,31,3,27459,394,6,41,2021,109,4
315,415,7,21381,254,2,5,2008,21,3
832,408,4,13785,477,3,30,2013,48,5
283,287,9,26341,529,8,15,2008,132,6
794,12,2,28401,656,1,41,2009,41,2
2577,399,4,15218,544,9,36,2002,182,5
1890,346,10,18714,584,9,37,2014,67,1
1490,375,8,26707,581,9,47,2013,64,7
1363,202,6,19756,453,7,5,2021,76,3
308,162,5,12953,223,6,14,2018,162,1
2322,95,1,1035,450,9,36,2016,174,3
2084,386,7,11800,625,10,47,2014,44,7
2851,269,10,15530,499,9,44,2021,75,3
1745,235,2,21311,420,6,6,2012,81,4
1861,24,3,12019,236,3,42,2018,112,5
1258,399,7,6888,690,7,37,2015,175,4
2096,441,6,12888,359,7,45,2017,28,3
1626,326,5,26483,236,1,38,2009,72,5
420,121,3,3540,668,5,28,2009,141,3
1473,87,8,9415,520,6,20,2001,144,5
1847,385,2,8057,282,5,2,2016,32,1
971,196,6,8709,457,10,32,2013,175,6
2133,277,4,7374,540,7,10,2003,165,2
50,161,9,1099,345,9,1,2018,91,1
261,111,1,21207,480,1,38,2006,190,5
2929,34,4,8490,432,3,32,2016,17,4
1997,35,7,9766,257,5,8,2002,63,3
2319,27,8,25957,523,6,40,2016,34,5
709,330,3,13620,148,10,37,2014,3,2
1078,443,5,7760,289,6,5,2010,199,2
2956,204,5,7288,670,7,13,2020,170,2
2838,254,7,15396,117,6,25,2013,91,7
2676,360,6,25222,310,6,49,2021,61,6
1137,290,1,12001,630,1,14,2011,154,4
760,433,8,16517,124,4,24,2020,1,4
1645,286,2,12754,438,2,23,2014,12,6
2655,424,2,24533,544,7,11,2006,85,6
790,182,10,20865,590,8,14,2001,45,6
1532,6,6,24860,522,10,50,2020,10,1
2885,418,3,4848,625,7,21,2019,80,5
59,68,1,25273,552,8,31,2004,48,1
2270,179,10,528,219,6,45,2005,22,6
2619,400,10,6029,278,4,36,2001,169,6
1233,17,3,5747,426,2,36,2020,15,1
465,293,3,12706,579,4,40,2010,142,5
1238,227,4,22575,524,4,25,2008,118,4
1196,450,7,2624,609,3,34,2011,52,4
1972,218,7,7886,577,10,3,2003,133,7
484,208,5,20083,182,9,36,2020,140,5
2514,76,9,16401,105,4,22,2019,39,5
314,242,7,12311,539,4,35,2013,59,1
509,60,8,28655,151,5,19,2001,8,3
2112,352,3,20747,81,9,16,2017,85,2
140,275,7,17730,246,5,1,2019,161,1
260,258,1,14555,669,2,28,2002,19,5
930,202,7,8650,82,2,35,2007,106,1
2144,229,9,23630,143,3,3,2001,137,4
617,314,9,996,416,4,16,2015,3,7
1772,45,8,3823,512,9,41,2001,154,7
382,31,6,14776,478,6,35,2018,105,5
1503,371,9,18247,83,2,17,2009,89,5
2836,383,2,9379,304,3,8,2019,149,6
419,26,9,828,128,2,41,2000,6,1
1767,383,9,19222,217,10,6,2005,18,5
830,274,3,25988,417,5,50,2016,157,4
1308,448,7,29280,383,3,36,2011,101,4
2877,275,2,21029,298,9,5,2018,141,6
2464,151,5,1614,151,7,44,2002,34,3
1004,90,6,28743,641,3,5,2015,139,1
2178,384,2,20196,569,8,26,2001,178,7
1227,388,6,20497,592,8,20,2012,117,2
247,199,5,8348,371,9,16,2001,53,4
389,86,7,390,154,8,18,2005,39,7
2834,291,7,8314,459,8,39,2012,173,4
1548,355,5,13499,647,3,23,2012,62,5
96,439,9,13771,351,1,20,2015,154,7
1421,240,8,6832,346,9,49,2014,26,3
23,113,1,21209,492,3,25,2016,81,1
1473,63,2,21357,381,3,29,2021,71,6
1894,199,1,25795,622,10,1,2006,61,4
2397,446,3,1963,170,6,48,2017,169,2
90,68,1,24021,624,8,7,2020,11,2
2516,79,10,21904,175,1,29,2009,114,1
2391,118,3,8442,85,7,9,2015,139,3
1590,444,5,25765,456,8,35,2005,56,4
2573,84,7,2257,548,2,5,2010,126,4
1118,126,1,28897,550,10,9,2005,195,7
14,417,8,634,213,8,34,2003,164,5
1739,92,9,12880,601,8,14,2008,169,6
969,274,4,22062,167,9,45,2010,187,3
2193,435,9,25830,131,5,30,2002,46,4
1853,385,6,12870,301,7,44,2020,164,7
1331,161,4,29869,148,9,9,2017,181,6
440,202,1,24196,460,10,41,2011,172,7
1579,209,10,14095,306,2,50,2019,34,7
1801,84,6,214,633,3,18,2008,59,2
198,382,4,20318,557,7,15,2018,77,6
2026,421,2,8617,239,5,19,2015,24,3
1823,116,3,17916,375,7,43,2017,9,4
1714,325,1,19743,88,7,43,2002,24,5
2542,236,5,6802,320,1,39,2010,58,1
252,365,2,16117,228,10,39,2014,35,7
863,333,9,7680,593,8,20,2018,47,3
1734,135,4,13429,459,9,30,2017,4,4
58,315,4,12062,525,1,33,2007,81,5
2865,299,2,20276,346,2,49,2005,38,7
469,21,2,22464,234,1,12,2001,76,4
1224,305,5,21414,427,4,29,2011,16,1
870,111,7,10225,143,1,2,2013,154,6
2582,11,7,14291,317,4,2,2004,184,4
1139,30,4,1857,646,1,18,2009,192,3
1646,41,9,10031,677,4,3,2013,168,5
125,388,2,22839,497,4,6,2012,105,3
141,327,7,23336,79,10,20,2013,72,2
1246,297,7,28531,202,7,42,2020,82,5
2643,349,5,15793,457,2,22,2006,165,1
2859,118,9,11573,676,3,12,2021,91,7
2671,223,7,17811,197,7,25,2021,82,3
941,203,6,592,606,1,5,2016,96,2
2951,52,10,8984,499,1,18,2007,79,1
1567,424,2,15564,204,3,46,2002,148,1
1976,98,8,21153,292,4,37,2017,182,7
669,421,10,13069,161,8,3,2018,42,4
1325,134,3,21002,569,4,3,2010,8,5
340,29,7,27547,209,4,29,2011,96,6
361,239,6,9446,689,6,33,2009,19,2
929,51,8,19979,534,9,35,2014,2,4
694,189,8,29286,184,1,33,2013,98,7
2399,104,9,11372,153,1,10,2003,158,6
2706,439,9,24318,313,2,30,2019,45,5
2726,333,1,2165,459,2,41,2010,66,2
37,102,7,16352,492,1,5,2009,157,2
588,201,6,6377,626,1,2,2000,104,6
225,213,1,22707,573,7,6,2000,106,6
2019,449,7,9365,399,9,23,2018,149,7
1307,419,6,423,147,8,20,2003,172,1
883,408,6,24764,153,10,23,2007,139,5
1028,208,5,24154,149,4,24,2018,60,2
2470,200,3,22257,151,2,47,2009,115,1
1600,175,8,19060,634,2,47,2008,79,6
2150,237,8,29099,195,4,11,2005,71,5
786,141,1,5087,283,8,28,2003,129,1
1110,309,6,12262,211,3,26,2013,108,4
2315,280,9,25610,669,5,40,2021,141,1
2532,3,8,14304,631,7,25,2021,111,3
300,429,2,17772,527,5,32,2013,162,2
1888,310,8,24155,234,10,47,2006,34,4
1861,155,6,5715,343,1,19,2012,171,4
1476,96,6,9321,518,9,20,2019,175,6
757,31,8,22189,447,10,38,2015,81,4
2460,116,7,25871,583,10,7,2001,16,2
510,192,8,5514,428,6,14,2021,59,2
1626,263,5,9518,83,1,28,2013,168,1
1182,322,10,11445,563,1,48,2019,108,4
30,290,2,7614,684,2,23,2006,123,5
1960,448,9,23051,469,4,15,2014,38,4
1487,414,2,3700,443,3,39,2017,118,3
1139,96,3,11911,626,1,17,2021,138,5
2236,201,2,8190,591,2,47,2011,105,4
2973,320,1,19115,167,8,24,2019,169,3
2042,143,4,13996,464,3,34,2002,32,4
2133,324,7,4725,653,1,47,2015,191,7
1194,132,1,29565,336,2,9,2017,172,6
698,262,7,5388,590,1,3,2002,53,5
455,196,7,14901,306,8,5,2016,119,3
2133,120,3,3943,699,1,7,2003,140,2
2945,3,9,28824,216,4,19,2020,25,4
2,433,2,19187,401,7,40,2015,167,4
2194,401,7,27719,195,8,31,2021,199,2
1032,7,2,13448,337,8,14,2002,139,7
28,269,4,16665,311,10,35,2020,165,7
2446,138,8,20401,225,6,41,2017,190,4
2103,86,4,26109,421,6,21,2005,188,6
2101,307,4,18408,162,6,5,2018,123,7
2786,123,8,15477,607,1,10,2013,76,2
2718,286,6,26655,111,3,9,2019,46,2
1088,132,2,4238,229,5,12,2013,191,3
1434,250,9,390,351,7,26,2002,83,5
1760,378,1,29633,439,4,48,2003,86,6
2357,145,6,2915,101,8,34,2012,149,3
39,118,9,1571,293,1,29,2016,145,2
1925,131,3,3736,224,6,18,2018,14,2
349,86,3,25622,554,10,6,2009,197,7
2077,450,1,17617,391,9,48,2018,152,6
2898,199,2,17085,646,10,15,2006,58,6
396,396,6,29863,478,5,39,2011,103,3
2082,7,4,13778,664,3,46,2011,115,3
423,127,7,20603,559,3,20,2009,74,7
2344,448,4,8698,93,5,19,2014,165,3
1993,259,10,16595,86,6,31,2013,98,6
272,23,1,26343,96,3,18,2002,199,5
892,254,3,27367,495,6,25,2008,4,3
1950,99,9,14227,124,8,43,2008,88,4
224,150,9,24126,619,2,41,2000,81,7
270,194,9,7125,657,4,13,2017,105,5
487,32,2,22517,423,5,37,2006,95,2
408,143,4,18054,83,8,38,2011,176,4
2455,190,6,14971,353,2,23,2006,17,1
112,93,7,5072,631,9,36,2006,197,2
822,1,1,9348,112,8,36,2010,104,3
1088,382,4,15385,634,3,16,2009,152,5
2081,167,5,1141,367,9,28,2013,143,2
2236,26,9,14026,680,6,30,2014,85,4
1530,311,7,3654,303,2,38,2013,126,3
2236,215,3,18283,112,3,26,2010,182,2
1123,304,10,24368,203,2,42,2012,76,1
904,280,4,6086,696,9,46,2017,53,6
1799,45,8,24819,638,4,37,2004,37,4
2763,390,9,17673,297,5,23,2001,91,2
1407,196,1,22993,232,10,14,2021,60,2
2234,286,8,16611,574,4,9,2019,140,2
2916,143,2,23962,296,2,20,2012,50,2
2984,102,10,20030,360,5,4,2009,56,2
98,373,8,24240,120,2,25,2010,79,2
1980,30,3,8975,372,5,29,2021,5,3
38,406,1,22451,640,7,2,2005,114,3
2352,93,4,10615,131,8,14,2007,98,2
202,25,7,19462,280,9,31,2008,194,4
2830,97,6,9547,446,7,29,2003,112,5
1194,179,5,15319,520,7,13,2002,14,1
2160,41,1,11964,556,10,31,2001,34,3
2998,267,7,4204,689,8,26,2016,96,4
1048,136,5,29123,144,10,13,2019,126,1
1420,58,1,7089,634,3,8,2018,186,3
973,15,4,8254,284,3,22,2008,128,4
551,120,2,24567,88,8,20,2020,34,7
772,101,5,1922,544,7,34,2018,18,2
1597,312,5,27343,690,9,8,2008,44,6
464,241,1,19003,456,1,37,2000,86,5
315,179,1,22023,173,2,13,2014,15,5
448,23,5,12784,498,1,17,2018,62,1
100,67,5,27024,412,8,11,2005,141,5
1511,44,9,21330,697,3,12,2000,49,1
324,267,10,12061,357,10,3,2015,28,2
126,62,8,9772,644,6,2,2001,77,7
1721,7,3,22461,328,10,18,2018,40,6
195,208,10,1169,299,6,6,2011,189,3
2142,139,4,5691,126,5,47,2001,143,2
1418,279,5,5784,243,5,33,2010,186,2
259,184,1,24207,156,3,5,2018,187,7
2256,271,7,23579,328,1,3,2018,191,4
2108,255,10,23569,480,8,14,2017,12,4
837,152,2,21567,657,5,7,2006,195,1
1381,71,2,26386,622,2,2,2006,13,6
2023,220,5,610,241,9,5,2005,48,4
2059,245,6,22513,190,10,25,2008,183,2
618,102,9,4029,136,3,33,2009,105,5
1519,242,1,1736,620,7,45,2008,156,7
1725,218,6,6971,405,5,2,2020,139,1
2663,155,10,19387,221,2,25,2011,188,7
2453,269,2,20516,627,9,50,2016,79,5
93,114,4,10264,299,5,13,2007,157,6
1070,47,2,14671,671,10,32,2006,44,7
1212,311,5,1034,291,6,47,2009,54,1
1798,234,10,19092,224,7,12,2007,113,5
1983,109,2,8015,626,4,4,2004,149,4
2655,327,10,7208,683,5,11,2012,184,6
2760,15,1,2952,494,8,35,2013,71,6
1670,208,7,12957,694,1,5,2000,32,6
1644,306,7,5510,196,8,16,2003,107,5
2857,313,5,3526,176,6,13,2001,124,3
345,229,4,2122,533,7,15,2006,131,5
200,403,3,18217,492,7,24,2015,2,7
2980,271,3,298,271,8,46,2017,95,2
1611,35,1,26953,677,5,12,2007,134,2
687,240,2,5375,603,4,3,2021,1,5
1094,369,4,11316,274,8,3,2011,109,6
588,354,9,11140,353,7,4,2015,76,6
1272,83,4,24260,306,1,33,2013,1,2
409,436,6,11422,404,9,11,2021,22,4
1208,283,5,28520,479,6,44,2011,5,6
1085,5,2,2324,338,10,30,2015,99,3
1482,355,1,24019,196,10,45,2013,143,6
1873,430,4,788,331,7,19,2008,40,1
2113,307,7,4536,379,1,15,2003,174,6
609,277,9,15290,166,5,34,2007,124,6
2348,222,3,27557,483,10,34,2011,100,4
1421,145,10,5342,696,6,43,2020,139,7
712,300,7,18722,214,4,24,2012,75,4
287,299,4,19953,477,10,49,2020,150,7
1471,290,3,6867,203,3,24,2006,51,7
1577,55,1,10301,622,4,2,2020,21,3
2182,367,1,26065,484,7,34,2017,133,5
2633,365,7,17770,315,1,24,2009,60,6
1088,445,1,3369,348,3,23,2015,49,4
214,49,5,9868,182,2,47,2014,17,5
2067,177,9,23254,179,3,25,2016,115,7
889,72,6,8346,270,7,26,2020,175,1
255,122,10,19308,561,6,35,2016,169,7
1081,213,2,2265,194,3,22,2000,99,4
2036,414,10,18350,693,8,6,2020,141,5
1575,188,8,27094,498,8,46,2000,54,7
2400,278,8,24745,248,7,34,2014,110,2
629,392,4,22083,400,10,15,2016,26,7
2834,352,8,19526,403,7,29,2009,167,6
662,230,1,7071,138,1,46,2014,190,5
1833,340,1,28335,343,5,34,2003,30,2
559,175,7,11692,185,6,26,2001,104,1
1722,113,7,28404,652,2,45,2002,27,6
2048,243,5,13558,541,2,2,2012,141,3
571,209,1,28511,467,8,34,2007,17,4
1769,38,7,5074,212,4,17,2005,61,1
588,430,6,9914,249,6,16,2017,100,1
2169,75,9,27557,668,10,1,2017,49,1
938,6,6,13594,193,6,38,2021,58,1
191,188,1,16448,444,2,35,2017,24,5
2215,82,3,11122,565,4,39,2009,52,7
1380,323,4,17559,349,3,37,2020,37,3
948,303,1,23819,674,8,22,2015,12,7
2010,409,8,25193,241,9,18,2002,83,3
2653,366,10,27891,339,1,36,2020,117,3
940,160,1,7727,325,7,31,2000,144,4
268,144,3,9520,409,5,2,2009,72,3
89,326,5,21521,691,1,23,2015,162,4
1851,2,2,15359,696,8,48,2005,156,6
1568,437,7,16845,583,6,43,2012,200,4
479,297,5,8142,93,9,50,2021,183,5
2689,385,7,28167,397,7,39,2017,197,7
195,121,7,11766,318,3,27,2020,142,1
1005,18,10,4966,460,10,23,2007,75,6
2488,2,10,13173,651,1,24,2007,139,2
2424,304,2,4894,558,5,22,2007,138,1
1761,105,6,4942,593,5,42,2010,111,4
2670,124,10,20858,351,2,43,2017,162,2
2984,220,6,12053,614,7,39,2019,134,3
6,60,7,10859,143,9,7,2021,95,7
1624,25,6,2795,440,7,8,2009,164,4
130,33,10,11332,612,3,6,2021,101,1
1876,341,7,961,314,9,45,2004,161,7
2227,291,5,18883,686,8,10,2001,192,4
92,388,10,10293,446,2,19,2016,103,1
981,383,7,18448,191,2,39,2003,84,1
88,222,2,8433,129,6,39,2016,148,4
114,303,1,2702,144,10,29,2001,133,7
1597,447,6,16126,486,5,44,2014,107,1
2049,316,4,25776,354,3,33,2002,185,6
437,56,10,10809,237,1,13,2004,37,1
1306,48,6,15665,363,5,22,2016,173,7
541,254,10,14711,521,6,40,2011,66,5
2170,95,8,23256,311,7,41,2019,108,2
989,287,9,5072,671,5,3,2008,40,1
1635,228,7,8500,632,3,24,2010,161,6
2271,116,2,24865,131,10,28,2020,23,6
214,372,7,25792,599,7,19,2016,56,1
848,371,7,16423,661,3,27,2015,99,6
1836,309,3,22101,77,5,19,2007,150,6
2487,38,3,18306,124,6,5,2018,144,1
2727,339,2,7908,651,10,50,2013,145,6
2110,33,9,8540,87,5,4,2010,93,2
1968,91,5,20001,554,6,13,2007,81,6
1914,217,1,1456,153,4,41,2005,168,2
2250,239,9,28470,655,6,33,2006,69,1
1197,288,2,12620,186,10,31,2016,173,4
1030,239,8,26357,542,8,9,2002,142,5
498,445,9,14239,616,9,41,2010,62,6
2599,404,7,13832,306,10,42,2004,120,2
1602,436,8,17120,613,6,29,2019,58,7
